PIO_CAPTURING...
PIO_CAPTURE_DONE count=32768 sample_hz=33250000.0
BEGIN_PIO_CAPTURE
sample_hz=33250000.0
idx,delta_ns,p6,fd7,fd6,fd5,fd4,fd3,fd2,fd1,fd0,reb,p16,p17,p18,p19,rst-,p21,p22
14784,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14785,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14786,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14787,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14788,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14789,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14790,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14791,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14792,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14793,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14794,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14795,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14796,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14797,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14798,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14799,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14800,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14801,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14802,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14803,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14804,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14805,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14806,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14807,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14808,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14809,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14810,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14811,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14812,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14813,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14814,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14815,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14816,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14817,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14818,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14819,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14820,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14821,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14822,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14823,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14824,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14825,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14826,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14827,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14828,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14829,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14830,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14831,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14832,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14833,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14834,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14835,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14836,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14837,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14838,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14839,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14840,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14841,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14842,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14843,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14844,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14845,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14846,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14847,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14848,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14849,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14850,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14851,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14852,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14853,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14854,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14855,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14856,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14857,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14858,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14859,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14860,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14861,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14862,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14863,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14864,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14865,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14866,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14867,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14868,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14869,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14870,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14871,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14872,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14873,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14874,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14875,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14876,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14877,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14878,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14879,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14880,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14881,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14882,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14883,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14884,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14885,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14886,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14887,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14888,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14889,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14890,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14891,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14892,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14893,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14894,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14895,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14896,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14897,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14898,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14899,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14900,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14901,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14902,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14903,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14904,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14905,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14906,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14907,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14908,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14909,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14910,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14911,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14912,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14913,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14914,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14915,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14916,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14917,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14918,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14919,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14920,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14921,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14922,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14923,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14924,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14925,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14926,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14927,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14928,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14929,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14930,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14931,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14932,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14933,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14934,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14935,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14936,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14937,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14938,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14939,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14940,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14941,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14942,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14943,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14944,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14945,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14946,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14947,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14948,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14949,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14950,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14951,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14952,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14953,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14954,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14955,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14956,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14957,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14958,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14959,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14960,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14961,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14962,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14963,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14964,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14965,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14966,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14967,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14968,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14969,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14970,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14971,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14972,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14973,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14974,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14975,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14976,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14977,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14978,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14979,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14980,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14981,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14982,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14983,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14984,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14985,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14986,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14987,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14988,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14989,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14990,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14991,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14992,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14993,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14994,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14995,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14996,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14997,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14998,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14999,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15000,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15001,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15002,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15003,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15004,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15005,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15006,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15007,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15008,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15009,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15010,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15011,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15012,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15013,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15014,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15015,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15016,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15017,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15018,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15019,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15020,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15021,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15022,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15023,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15024,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15025,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15026,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15027,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15028,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15029,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15030,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15031,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15032,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15033,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15034,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15035,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15036,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15037,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15038,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15039,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15040,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15041,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15042,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15043,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15044,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15045,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15046,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15047,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15048,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15049,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15050,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15051,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15052,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15053,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15054,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15055,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15056,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15057,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15058,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15059,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15060,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15061,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15062,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15063,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15064,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15065,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15066,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15067,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15068,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15069,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15070,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15071,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15072,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15073,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15074,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15075,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15076,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15077,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15078,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15079,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15080,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15081,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15082,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15083,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15084,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15085,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15086,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15087,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15088,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15089,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15090,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15091,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15092,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15093,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15094,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15095,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15096,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15097,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15098,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15099,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15100,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15101,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15102,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15103,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15104,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15105,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15106,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15107,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15108,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15109,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15110,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15111,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15112,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15113,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15114,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15115,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15116,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15117,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15118,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15119,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15120,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15121,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15122,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15123,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15124,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15125,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15126,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15127,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15128,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15129,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15130,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15131,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15132,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15133,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15134,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15135,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15136,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15137,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15138,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
